label, GetName(), cantlearn, description, effect, fixedrole, hp, lp, Name, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, SLV_Do, SLV_Ka, SLV_Kin, SLV_Moku, SLV_Sui, Sortindex, specialarts, type
SUPPORT_ROLE_Gold_SubManager, , True, Btl_SUPPORT_ROLE_Gold_SubManager_RoleDescription, ROLE_EF_OA_RATEAREA_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Gold_SubManager_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Scarecrow, , True, Btl_SUPPORT_ROLE_Scarecrow_RoleDescription, ROLE_EF_FLOATENEMYHIT_DOWN_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Scarecrow_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Nana, , True, Btl_SUPPORT_ROLE_Nana_RoleDescription, ROLE_EF_TARGETALL_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Nana_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_BX10_EX, , True, Btl_SUPPORT_ROLE_BX10_EX_RoleDescription, ROLE_EF_LOWHPDODGERATE_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_BX10_EX_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Mech_Bard, , True, Btl_SUPPORT_ROLE_Mech_Bard_RoleDescription, ROLE_EF_MAGSPEED_UP_6 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Mech_Bard_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Sarab, , True, Btl_SUPPORT_ROLE_Sarab_RoleDescription, ROLE_EF_HITRATE_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Sarab_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Simon, , True, Btl_SUPPORT_ROLE_Simon_RoleDescription, ROLE_EF_LOWHPGUARDRATE_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Simon_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Kina_Kikiri, , True, Btl_SUPPORT_ROLE_Kina_Kikiri_RoleDescription, ROLE_EF_COUNTERGUARD_050 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Kina_Kikiri_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Guinevere, , True, Btl_SUPPORT_ROLE_Guinevere_RoleDescription, ROLE_EF_DAMAGEBYCAST_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Guinevere_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Spear, , True, Btl_SUPPORT_ROLE_Spear_RoleDescription, ROLE_EF_RESERVECANCEL_DAMAGE_020 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Spear_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Lancelot, , True, Btl_SUPPORT_ROLE_Lancelot_RoleDescription, ROLE_EF_RESERVECANCEL_DAMAGE_020 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Lancelot_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_LastEmperor, , True, Btl_SUPPORT_ROLE_LastEmperor_RoleDescription, ROLE_EF_DKJ_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_LastEmperor_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Naomi_Waka, , True, Btl_SUPPORT_ROLE_Naomi_Waka_RoleDescription, ROLE_EF_INTERRUPTDODGE_050 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Naomi_Waka_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Professor, , True, Btl_SUPPORT_ROLE_Professor_RoleDescription, ROLE_EF_OVERDRIVE_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Professor_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
SUPPORT_ROLE_Emily_Bryant, , True, Btl_SUPPORT_ROLE_Emily_Bryant_RoleDescription, ROLE_EF_MAGSPEED_DOWN_6 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SUPPORT_ROLE_Emily_Bryant_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_BLOOD_001, Last Love, False, Btl_ROLE_BLOOD_001_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 ROLE_EF_OA_RATEEND_UP_010 ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_BLOOD_001_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Blood
ROLE_BLOOD_002, First Rose, False, Btl_ROLE_BLOOD_002_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 ROLE_EF_OA_RATESTART_UP_010 ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_BLOOD_002_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Blood
ROLE_BLOOD_003, Lunatic Resistance, False, Btl_ROLE_BLOOD_003_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 ROLE_EF_ALLD_UP_005 ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_BLOOD_003_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Blood
ROLE_BLOOD_004, Zenith Guard, False, Btl_ROLE_BLOOD_004_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 ROLE_EF_GUA_UP_015 ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_BLOOD_004_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Blood
ROLE_BLOOD_005, Red Heart, False, Btl_ROLE_BLOOD_005_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 ROLE_EF_EXTEND_OA_001 ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_BLOOD_005_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Blood
ROLE_BLOOD_006, Evasive Mist, False, Btl_ROLE_BLOOD_006_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 ROLE_EF_DODGE_UP_015 ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_BLOOD_006_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Blood
SL_ROLE_1_001, Juvenile Knight, False, Btl_SL_ROLE_1_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_ONEHANDEDSWORDATTACK_001 ROLE_EF_GUA_DOWN_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_1_001_RoleName, -6, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_1_002, Young Knight, False, Btl_SL_ROLE_1_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_ONEHANDEDSWORDATTACK_003 ROLE_EF_GUA_DOWN_020 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_1_002_RoleName, -2, 2, 6, 2, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_1_003, Mature Knight, False, Btl_SL_ROLE_1_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_ONEHANDEDSWORDATTACK_010 ROLE_EF_GUA_DOWN_030 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_1_003_RoleName, 0, 6, 14, 6, 6, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_1_004, Elder Knight, False, Btl_SL_ROLE_1_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_ONEHANDEDSWORDARTS_BP_COST_DOWN_1 ROLE_EF_GUA_DOWN_030 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_1_004_RoleName, 2, 6, 16, 8, 4, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_2_001, Juvenile Guard, False, Btl_SL_ROLE_2_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_TWOHANDEDSWORDATTACK_001 ROLE_EF_GUA_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_2_001_RoleName, -4, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_2_002, Young Guard, False, Btl_SL_ROLE_2_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_TWOHANDEDSWORDATTACK_003 ROLE_EF_GUA_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_2_002_RoleName, -2, 0, 4, 2, 6, -2, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_2_003, Mature Guard, False, Btl_SL_ROLE_2_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_TWOHANDEDSWORDATTACK_010 ROLE_EF_GUA_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_2_003_RoleName, 0, 2, 10, 6, 14, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_2_004, Elder Guard, False, Btl_SL_ROLE_2_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_TWOHANDEDSWORDARTS_BP_COST_DOWN_1 ROLE_EF_GUA_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_2_004_RoleName, 0, 2, 10, 8, 16, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_3_001, Juvenile Gunman, False, Btl_SL_ROLE_3_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_ONEHANDEDGUNATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_3_001_RoleName, -2, 0, -2, 0, -4, -2, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_3_002, Young Gunman, False, Btl_SL_ROLE_3_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_ONEHANDEDGUNATTACK_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_3_002_RoleName, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_3_003, Mature Gunman, False, Btl_SL_ROLE_3_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_ONEHANDEDGUNATTACK_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_3_003_RoleName, 2, 10, 0, 14, 0, 6, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_3_004, Elder Gunman, False, Btl_SL_ROLE_3_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_ONEHANDEDGUNARTS_BP_COST_DOWN_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_3_004_RoleName, 4, 10, 0, 16, -2, 8, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_4_001, Juvenile Shooter, False, Btl_SL_ROLE_4_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_TWOHANDEDGUNATTACK_001 ROLE_EF_TARGETALL_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_4_001_RoleName, -2, -2, -2, 0, 0, -4, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_4_002, Young Shooter, False, Btl_SL_ROLE_4_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_TWOHANDEDGUNATTACK_003 ROLE_EF_TARGETALL_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_4_002_RoleName, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_4_003, Mature Shooter, False, Btl_SL_ROLE_4_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_TWOHANDEDGUNATTACK_010 ROLE_EF_TARGETALL_UP_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_4_003_RoleName, 10, 0, 0, 14, 2, 6, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_4_004, Elder Shooter, False, Btl_SL_ROLE_4_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_TWOHANDEDGUNARTS_BP_COST_DOWN_1 ROLE_EF_TARGETALL_UP_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_4_004_RoleName, 12, 0, 0, 16, 0, 8, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_5_001, Juvenile Monk, False, Btl_SL_ROLE_5_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_MARTIALATTACK_001 ROLE_EF_DODGE_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_5_001_RoleName, -4, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_5_002, Young Monk, False, Btl_SL_ROLE_5_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_MARTIALATTACK_003 ROLE_EF_DODGE_UP_006 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_5_002_RoleName, 0, 3, 3, 3, 3, -4, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_5_003, Mature Monk, False, Btl_SL_ROLE_5_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_MARTIALATTACK_010 ROLE_EF_DODGE_UP_009 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_5_003_RoleName, 0, 10, 10, 6, 10, -4, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_5_004, Elder Monk, False, Btl_SL_ROLE_5_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_MARTIALARTS_BP_COST_DOWN_1 ROLE_EF_DODGE_UP_009 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_5_004_RoleName, 0, 12, 12, 8, 8, -4, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_6_001, Juvenile Mage, False, Btl_SL_ROLE_6_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_MAGICATTACK_001 ROLE_EF_MAGD_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_6_001_RoleName, 0, 0, -4, 0, -6, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_6_002, Young Mage, False, Btl_SL_ROLE_6_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_MAGICATTACK_003 ROLE_EF_MAGD_UP_006 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_6_002_RoleName, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_6_003, Mature Mage, False, Btl_SL_ROLE_6_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_MAGICATTACK_010 ROLE_EF_MAGD_UP_009 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_6_003_RoleName, 14, 10, 0, 0, -2, 10, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_6_004, Elder Mage, False, Btl_SL_ROLE_6_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_MAGICARTS_BP_COST_DOWN_1 ROLE_EF_MAGD_UP_009 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_6_004_RoleName, 16, 12, 0, 0, -4, 12, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_7_001, Juvenile Monster, False, Btl_SL_ROLE_7_001_RoleDescription, ROLE_EF_HP_DOWN_015 ROLE_EF_MONSTERATTACK_001 ROLE_EF_HCTD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_7_001_RoleName, -4, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_7_002, Young Monster, False, Btl_SL_ROLE_7_002_RoleDescription, ROLE_EF_LP_DOWN_1 ROLE_EF_MONSTERATTACK_003 ROLE_EF_HCTD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_7_002_RoleName, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_7_003, Mature Monster, False, Btl_SL_ROLE_7_003_RoleDescription, ROLE_EF_LP_DOWN_2 ROLE_EF_HP_UP_015 ROLE_EF_MONSTERATTACK_010 ROLE_EF_HCTD_UP_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_7_003_RoleName, 2, 7, 7, 7, 7, 2, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
SL_ROLE_7_004, Elder Monster, False, Btl_SL_ROLE_7_004_RoleDescription, ROLE_EF_LP_DOWN_3 ROLE_EF_HP_UP_020 ROLE_EF_MONSTERARTS_BP_COST_DOWN_1 ROLE_EF_HCTD_UP_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_SL_ROLE_7_004_RoleName, 3, 8, 8, 8, 6, 3, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Shortlived
ROLE_MECHA_BODY_H, Diva, False, Btl_ROLE_MECHA_BODY_H_RoleDescription, ROLE_EF_MPARD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_BODY_H_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_BODY_D, Perfect Rampart, False, Btl_ROLE_MECHA_BODY_D_RoleDescription, ROLE_EF_MSTAD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_BODY_D_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_BODY_I, Locomotive, False, Btl_ROLE_MECHA_BODY_I_RoleDescription, ROLE_EF_EXTEND_OA_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_BODY_I_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_BODY_F, Salvager, False, Btl_ROLE_MECHA_BODY_F_RoleDescription, ROLE_EF_MECHASUPPORTARTS_BP_COST_DOWN_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_BODY_F_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_BODY_C, Jolt Impact, False, Btl_ROLE_MECHA_BODY_C_RoleDescription, ROLE_EF_BUM_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_BODY_C_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_BODY_S, Sabotage, False, Btl_ROLE_MECHA_BODY_S_RoleDescription, ROLE_EF_GUA_DOWN_030 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_BODY_S_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_H1, Critical Seeker, False, Btl_ROLE_MECHA_H1_RoleDescription, ROLE_EF_WEAK_DAMAGE_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_H1_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
