label, GetName(), Abilities, afterGuard, AT_FIRE, AT_ICE, AT_LIGHTNING, AT_SLASH, AT_STAB, AT_STRIKE, atk, attackse, beforeGuard, conception, description, disablecontinue, dodgeRate, enemy, equiptype, fixedequip, gardse, guardRate, hideMenu, hit, hitse, mechaArts, model, parryse, PRM_Do, PRM_INT, PRM_Ka, PRM_Kin, PRM_Moku, PRM_QUI, PRM_STR, PRM_Sui, PRM_TEC, PRM_VIT, PRM_WIL, role, roleeffect, rsChant, rsConfusion, rsDark, rsDeath, rsParalysis, rsPetri, rsPoison, rsRage, rsStink, rsStun, skipAchievement, slot, sortindex, specialArts, TYPEB_FIRE, TYPEB_HP, TYPEB_ICE, TYPEB_INT, TYPEB_LIGHTNING, TYPEB_QUI, TYPEB_SLASH, TYPEB_STAB, TYPEB_STR, TYPEB_STRIKE, TYPEB_TEC, TYPEB_VIT, TYPEB_VIT, keepMax, name, price, IsSwordType() [personal note: LOL wut??]
WHSSW10_A, Demonbrand, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 23, SE_BATTLE_WEP_BLADE_SWISH, 0, IDEA_UPHEABAL, WHSSW10_A_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 32, 0, 10, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_B04a, WHSSW10, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_GUA_DOWN_030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 626, _NOT_SPECIFIED_, 2, 25, 2, 3, 2, 5, 6, 4, 3, 4, 3, 3, 3, 0, WHSSW10_A_ItemName, 0, False
WHSSW10_B, Demonbrand +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 43, SE_BATTLE_WEP_BLADE_SWISH, 0, IDEA_UPHEABAL, WHSSW10_B_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 32, 0, 10, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_B04a, WHSSW10, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_GUA_DOWN_040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 627, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 8, 10, 7, 5, 7, 5, 5, 5, 0, WHSSW10_B_ItemName, 0, False
WHSSW10_C, Demonbrand +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 66, SE_BATTLE_WEP_BLADE_SWISH, 0, IDEA_UPHEABAL, WHSSW10_C_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 32, 0, 10, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_B04a, WHSSW10, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_GUA_DOWN_050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 628, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 11, 13, 9, 7, 9, 7, 7, 7, 0, WHSSW10_C_ItemName, 0, False
WHSSW11_A, Cinderforge Sword, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 46, SE_BATTLE_WEP_BLADE_SWISH, 1, IDEA_AMBITION, WHSSW11_A_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 24, 0, 10, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_B01a_A, WHSSW11, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OA_RATEEND_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 633, _NOT_SPECIFIED_, 3, 75, 3, 8, 7, 5, 10, 7, 5, 7, 5, 5, 5, 0, WHSSW11_A_ItemName, 0, False
WHSSW11_B, Cinderforge Sword +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 84, SE_BATTLE_WEP_BLADE_SWISH, 1, IDEA_AMBITION, WHSSW11_B_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 24, 0, 10, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_B01a_A, WHSSW11, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OA_RATEEND_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 634, _NOT_SPECIFIED_, 5, 145, 5, 13, 10, 8, 15, 10, 8, 10, 8, 8, 8, 0, WHSSW11_B_ItemName, 0, False
WHSSW_HIDEYOSHI, Darkblayde Hideyoshi, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 3, SE_BATTLE_WEP_BLADE_SWISH, 0, IDEA_REINCARNATION, WHSSW_HIDEYOSHI_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 26, 0, 20, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_A01a_B, WHSSW02, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_DEATHDAMAGE_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 635, _NOT_SPECIFIED_, 2, 25, 2, 3, 2, 3, 6, 4, 5, 4, 3, 3, 3, 0, WHSSW_HIDEYOSHI_ItemName, 0, False
WHSSW_IEYASU, Deathblayde Ieyasu, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 7, SE_BATTLE_WEP_BLADE_SWISH, 0, IDEA_REINCARNATION, WHSSW_IEYASU_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 26, 0, 40, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_A01a_B, WHSSW10, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_DEATHDAMAGE_UP_2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 636, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 10, 7, 8, 7, 5, 5, 5, 0, WHSSW_IEYASU_ItemName, 0, False
WHSSW_NOBUNAGA, Dreadblayde Nobunaga, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 14, SE_BATTLE_WEP_BLADE_SWISH, 0, IDEA_REINCARNATION, WHSSW_NOBUNAGA_ItemExp, 0, 0, _NOT_SPECIFIED_, SmuraiSword, 0, SE_BATTLE_WEP_BLADE_GARD, 26, 0, 60, SE_BATTLE_WEP_BLADE_HIT, MCH_M90X_A01a_B, WHSSW04, SE_BATTLE_WEP_BLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_DEATHDAMAGE_UP_3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 637, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 13, 9, 11, 9, 7, 7, 7, 0, WHSSW_NOBUNAGA_ItemName, 0, False
WHPSW01_A, Halberd, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 12, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, _NOT_SPECIFIED_, WHPSW01_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW01, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 700, _NOT_SPECIFIED_, 1, 10, 1, 2, 1, 2, 3, 4, 4, 3, 2, 2, 2, 0, WHPSW01_A_ItemName, 0, False
WHPSW01_B, Halberd +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 20, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, _NOT_SPECIFIED_, WHPSW01_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW01, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 701, _NOT_SPECIFIED_, 2, 25, 2, 3, 2, 3, 4, 6, 5, 4, 3, 3, 3, 0, WHPSW01_B_ItemName, 0, False
WHPSW01_C, Porter's Pike, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 11, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_GENIUS, WHPSW01_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 46, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW01, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_BP_TURN1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 718, MAG_MG_A_04_Mo04, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WHPSW01_C_ItemName, 0, False
WHPSW02_A, Naginata, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 28, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FIGHT, WHPSW02_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW02, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 702, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WHPSW02_A_ItemName, 0, False
WHPSW02_B, Naginata +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 38, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FIGHT, WHPSW02_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW02, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 703, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WHPSW02_B_ItemName, 0, False
WHPSW02_C, Naginata +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 47, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FIGHT, WHPSW02_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW02, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 704, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WHPSW02_C_ItemName, 0, False
WHPSW02_D, Naginata +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 57, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FIGHT, WHPSW02_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW02, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 705, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WHPSW02_D_ItemName, 0, False
WHPSW03_A, Glaive, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 25, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FANTASY, WHPSW03_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW03, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 706, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WHPSW03_A_ItemName, 0, False
WHPSW03_B, Glaive +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 34, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FANTASY, WHPSW03_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW03, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 707, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WHPSW03_B_ItemName, 0, False
WHPSW03_C, Glaive +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 42, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FANTASY, WHPSW03_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW03, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 708, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WHPSW03_C_ItemName, 0, False
WHPSW03_D, Glaive +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 50, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_FANTASY, WHPSW03_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW03, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_WEAK_DAMAGE_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 709, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WHPSW03_D_ItemName, 0, False
WHPSW04_A, Guisarme, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 26, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_NOSTALGY, WHPSW04_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A05a, WHPSW04, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 710, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WHPSW04_A_ItemName, 0, False
WHPSW04_B, Guisarme +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 35, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_NOSTALGY, WHPSW04_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A05a, WHPSW04, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 711, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WHPSW04_B_ItemName, 0, False
WHPSW04_C, Guisarme +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 43, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_NOSTALGY, WHPSW04_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A05a, WHPSW04, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 712, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WHPSW04_C_ItemName, 0, False
WHPSW04_D, Guisarme +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 52, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_NOSTALGY, WHPSW04_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 40, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A05a, WHPSW04, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERATTACKRATE_UP_002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 713, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WHPSW04_D_ItemName, 0, False
WHPSW05_A, Zhanmadao, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 29, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_WILD, WHPSW05_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW05, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 714, _NOT_SPECIFIED_, 2, 45, 2, 4, 2, 4, 5, 7, 7, 5, 4, 4, 4, 0, WHPSW05_A_ItemName, 0, False
WHPSW05_B, Zhanmadao +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 40, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_WILD, WHPSW05_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW05, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 715, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WHPSW05_B_ItemName, 0, False
WHPSW05_C, Zhanmadao +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 50, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_WILD, WHPSW05_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW05, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 716, _NOT_SPECIFIED_, 4, 100, 4, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WHPSW05_C_ItemName, 0, False
WHPSW05_D, Zhanmadao +3, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 61, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_WILD, WHPSW05_D_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A02a_A, WHPSW05, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_ARTSSPEED_DOWN_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 717, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WHPSW05_D_ItemName, 0, False
WHPSW06_A, War God's Pike, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 44, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_DICIPLINE, WHPSW06_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A05a, WHPSW06, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERDRIVE_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 726, _NOT_SPECIFIED_, 3, 75, 3, 5, 3, 5, 7, 10, 8, 7, 5, 5, 5, 0, WHPSW06_A_ItemName, 0, False
WHPSW06_B, War God's Pike +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 67, SE_BATTLE_WEP_LONGBLADE_SWISH, 1, IDEA_DICIPLINE, WHPSW06_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 36, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_A05a, WHPSW06, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_WEF_OVERDRIVE_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 727, _NOT_SPECIFIED_, 4, 135, 4, 7, 4, 7, 9, 13, 11, 9, 7, 7, 7, 0, WHPSW06_B_ItemName, 0, False
WHPSW07_A, Qinglong Yanyuedao, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 0, 0, 0, 0, 0, 0, 55, SE_BATTLE_WEP_LONGBLADE_SWISH, 0, _NOT_SPECIFIED_, WHPSW07_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Halberd, 0, SE_BATTLE_WEP_LONGBLADE_GARD, 42, 0, 0, SE_BATTLE_WEP_LONGBLADE_HIT, MCH_M90X_B05a, WHPSW07, SE_BATTLE_WEP_LONGBLADE_PARRY, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, Weapon, 730, MAG_MG_E_04_Su04, 4, 100, 8, 6, 4, 6, 8, 12, 10, 8, 6, 6, 6, 0, WHPSW07_A_ItemName, 0, False
