label, GetActor(), Attack, Body, BodyDrop, Cost, DefFire, DefIce, DefLightning, DefSlash, DefStab, DefStrike, Dodge, DropGroup, DropItem, DropProb, Equip, Float, GuardReduction, HP, InspirtationRank, MinHP, Name, Power, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, Race, RankBonus, RankRangeMax, RankRangeMin, RegChant, RegConfusion, RegDarkness, RegDeath, RegParalysis, RegPoison, RegRage, RegStench, RegStone, RegStun, ResultHP, Size, SLV_Do, SLV_Gfirearm, SLV_Gsword, SLV_Ka, SLV_Kin, SLV_Lfirearm, SLV_Lsword, SLV_Magic, SLV_Martial, SLV_Mecha_1, SLV_Mecha_2, SLV_Moku, SLV_Monster, SLV_Sui, Soul, SoulDrop, StartEffectParameter, StartHP, voice
E_W01_MIDO_GOKAKUDO_10_A, M0110, 0, _NOT_SPECIFIED_, 0, 1030, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_DRAGON_SCALE WLLSW09_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 50, 509, 5, _NOT_SPECIFIED_, Btl_E_W01_MIDO_GOKAKUDO_10_A_EnemyName, 4, 150, 80, 140, _NOT_SPECIFIED_, 120, 120, Spirit, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 75, 90, 100, 100, 90, 90, 45, 100, 75, _NOT_SPECIFIED_, LL, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_E_W01_BOSS_KORYU_A, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_BOSS_KORYU_A, M0110, 0, _NOT_SPECIFIED_, 0, 510, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_DRAGON_SCALE WLLSW09_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 50, 509, 3, _NOT_SPECIFIED_, Btl_E_W01_BOSS_KORYU_A_EnemyName, 4, 150, 80, 140, _NOT_SPECIFIED_, 120, 120, Spirit, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 75, 90, 100, 100, 90, 90, 45, 100, 75, _NOT_SPECIFIED_, LL, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_E_W01_BOSS_KORYU_A, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_BOSS_KORYU_B, M0110, 0, _NOT_SPECIFIED_, 0, 510, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_DRAGON_SCALE WLLSW09_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 50, 509, 3, _NOT_SPECIFIED_, Btl_E_W01_BOSS_KORYU_B_EnemyName, 4, 150, 80, 140, _NOT_SPECIFIED_, 120, 120, Spirit, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 75, 90, 100, 100, 90, 90, 45, 100, 75, _NOT_SPECIFIED_, LL, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_E_W01_BOSS_KORYU_A, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_MIDO_KEKKAI_00_A, M1002, 0, _NOT_SPECIFIED_, 0, 510, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_CLAW_RARE, SOZAI_DEMON_BLOOD WLRAP01_GUARD_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 75, 509, 3, _NOT_SPECIFIED_, Btl_E_W01_MIDO_KEKKAI_00_A_EnemyName, 4, 120, 80, 110, 120, _NOT_SPECIFIED_, 140, Asmodian, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 45, 90, 90, 90, 50, 30, 30, 100, 75, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, _NOT_SPECIFIED_, 0, SOUL_M1002, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_MIDO_KEKKAI_01_A, M1001, 0, _NOT_SPECIFIED_, 0, 510, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_CLAW_RARE, SOZAI_DEMON_BLOOD WLRAP01_GUARD_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 75, 509, 3, _NOT_SPECIFIED_, Btl_E_W01_MIDO_KEKKAI_01_A_EnemyName, 4, 120, 80, 110, 120, _NOT_SPECIFIED_, 140, Asmodian, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 45, 90, 90, 90, 50, 30, 30, 100, 75, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 4, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M1001, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_MIDO_KEKKAI_02_A, M1000, 0, _NOT_SPECIFIED_, 0, 510, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_CLAW_RARE, SOZAI_DEMON_BLOOD WLRAP01_GUARD_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 75, 509, 3, _NOT_SPECIFIED_, Btl_E_W01_MIDO_KEKKAI_02_A_EnemyName, 4, 120, 80, 110, 120, _NOT_SPECIFIED_, 140, Asmodian, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 45, 90, 90, 90, 50, 30, 30, 100, 75, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 4, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_M1000, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_MIDO_KEKKAI_03_A, M1004, 0, _NOT_SPECIFIED_, 0, 510, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_CLAW_RARE, SOZAI_DEMON_BLOOD WLRAP01_GUARD_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 75, 509, 3, _NOT_SPECIFIED_, Btl_E_W01_MIDO_KEKKAI_03_A_EnemyName, 4, 120, 80, 110, 120, _NOT_SPECIFIED_, 140, Asmodian, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 45, 90, 90, 90, 50, 30, 30, 100, 75, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 4, SOUL_M1004, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_SANGENIN_01_A, Man_Overworld_Suit, 0, _NOT_SPECIFIED_, 0, 260, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, SOZAI_ORB _NOT_SPECIFIED_, 100 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 303, 3, _NOT_SPECIFIED_, Btl_E_W01_SANGENIN_01_A_EnemyName, 3, 120, 120, 150, 160, 130, 140, Unknown, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 45, 15, 75, 100, 90, 100, 50, 45, 100, 75, _NOT_SPECIFIED_, M, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_SEQUOIA_00_A, Man_Overworld_Suit, 0, _NOT_SPECIFIED_, 0, 208, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, SOZAI_ORB _NOT_SPECIFIED_, 100 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 231, 3, _NOT_SPECIFIED_, Btl_E_W01_SEQUOIA_00_A_EnemyName, 3, 120, 120, 150, 160, 130, 140, Unknown, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 45, 15, 75, 100, 90, 100, 50, 45, 100, 75, _NOT_SPECIFIED_, M, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_SEQUOIA_10_A, M0210, 0, _NOT_SPECIFIED_, 0, 280, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 600, 0, _NOT_SPECIFIED_, Btl_E_W01_SEQUOIA_10_A_EnemyName, 4, 90, _NOT_SPECIFIED_, 110, 130, 120, _NOT_SPECIFIED_, Unknown, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, _NOT_SPECIFIED_, 0, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W01_MIDO_GOKAKUDO_00_A, M3000_V01, 0, _NOT_SPECIFIED_, 0, 1460, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 900, 8, _NOT_SPECIFIED_, Btl_E_W01_MIDO_GOKAKUDO_00_A_EnemyName, 4, 150, 150, 150, 150, 150, 150, Unknown, 8, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 75, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 6, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 6, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BLACKSWAN_00_A, BlackWitchGrete, 0, _NOT_SPECIFIED_, 0, 510, 50, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 500, 3, _NOT_SPECIFIED_, Btl_E_W02_BLACKSWAN_00_A_EnemyName, 4, 130, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 120, Unknown, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, _NOT_SPECIFIED_, M, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 3, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_SQUIREASSASIN_00_A, SquireAssasin, 0, _NOT_SPECIFIED_, 0, 230, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, WLDAG01_A _NOT_SPECIFIED_, 50 0 0, WLDAG01_A _NOT_SPECIFIED_, 0, 35, 303, 0, _NOT_SPECIFIED_, Btl_E_W02_SQUIREASSASIN_00_A_EnemyName, 3, _NOT_SPECIFIED_, 120, _NOT_SPECIFIED_, 120, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Human, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 15, 15, 15, 15, 15, 15, 15, 15, 100, 15, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_SALAMANDER_00_A, M0111, 0, _NOT_SPECIFIED_, 0, 730, 400, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, DL_FANG_RARE, SOZAI_DRAGON_SCALE WHPSW10_A, 50 25 100, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 50, 706, 5, _NOT_SPECIFIED_, Btl_E_W02_SALAMANDER_00_A_EnemyName, 4, 150, 80, 140, _NOT_SPECIFIED_, 120, 120, Spirit, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 100, 50, 100, 100, 75, 45, 75, 100, 75, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, ROLE_129, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_GREY_A, GreyWitch_Last, 0, _NOT_SPECIFIED_, 0, 510, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 503, 3, _NOT_SPECIFIED_, Btl_E_W02_BOSS_GREY_A_EnemyName, 4, 130, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 120, Human, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, -200, 100, 100, 100, 75, 75, 100, 90, _NOT_SPECIFIED_, M, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 3, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_GREY_B, GreyWitch_Last, 0, _NOT_SPECIFIED_, 0, 550, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 549, 3, _NOT_SPECIFIED_, Btl_E_W02_BOSS_GREY_B_EnemyName, 4, 10, 10, 10, 10, 10, 10, Human, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, -200, 100, 100, 100, 75, 75, 100, 90, _NOT_SPECIFIED_, M, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, _NOT_SPECIFIED_, 1, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_GREY_C, GreyWitch, 0, _NOT_SPECIFIED_, 0, 550, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 549, 3, _NOT_SPECIFIED_, Btl_E_W02_BOSS_GREY_C_EnemyName, 4, 10, 10, 10, 10, 10, 10, Human, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 30, -200, 100, 100, 100, 100, 75, 75, 100, 90, _NOT_SPECIFIED_, M, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, _NOT_SPECIFIED_, 1, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_GREY_D, GreyWitch, 0, _NOT_SPECIFIED_, 0, 80, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 109, 0, _NOT_SPECIFIED_, Btl_E_W02_BOSS_GREY_D_EnemyName, 1, 10, 10, 10, 10, 10, 10, Human, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 30, -200, 100, 100, 100, 100, 75, 75, 100, 90, _NOT_SPECIFIED_, M, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, _NOT_SPECIFIED_, 1, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_GREY_E, GreyWitch, 0, _NOT_SPECIFIED_, 0, 550, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 35, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 0, 549, 3, _NOT_SPECIFIED_, Btl_E_W02_BOSS_GREY_E_EnemyName, 4, 10, 10, 10, 10, 10, 10, Human, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, -200, 100, 100, 100, 75, 75, 100, 90, _NOT_SPECIFIED_, M, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 1, _NOT_SPECIFIED_, 1, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_MACHA_A, Macha, 0, _NOT_SPECIFIED_, 0, 1180, 800, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 800, 800, 800, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, WLLSW10_A _NOT_SPECIFIED_, 0, 35, 709, 10, _NOT_SPECIFIED_, Btl_E_W02_BOSS_MACHA_A_EnemyName, 4, 130, 130, 110, 130, 150, 120, Unknown, 10, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 90, 100, 0, 100, 100, 100, 50, 15, 100, 90, _NOT_SPECIFIED_, M, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_BOSS_MACHA_B, Macha, 0, _NOT_SPECIFIED_, 0, 630, 200, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 200, 200, 200, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, GHFLA01_ZERO _NOT_SPECIFIED_, 0, 35, 609, 5, _NOT_SPECIFIED_, Btl_E_W02_BOSS_MACHA_B_EnemyName, 4, 130, 130, 110, 130, 150, 120, Unknown, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 90, 100, 0, 100, 100, 100, 50, 15, 100, 90, _NOT_SPECIFIED_, M, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 3, None, 0, 10, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_CELESTIAL_WING_GUARDIAN, M0101, 0, _NOT_SPECIFIED_, 0, 230, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_NATIVE_SILVER WHGSW_OLD_01, 50 30 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 50, 287, 0, _NOT_SPECIFIED_, Btl_E_W02_CELESTIAL_WING_GUARDIAN_EnemyName, 3, 120, 120, 130, 130, 90, 130, Spirit, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 30, 75, 90, 75, 30, 15, 0, 100, 75, _NOT_SPECIFIED_, L, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 3, _NOT_SPECIFIED_, 0, SOUL_E_W02_CELESTIAL_WING_GUARDIAN, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_CRYSTAL_MONSTER, M0702, 0, _NOT_SPECIFIED_, 0, 142, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_INSECT_SHELL _NOT_SPECIFIED_, 40 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 155, 0, _NOT_SPECIFIED_, Btl_E_W02_CRYSTAL_MONSTER_EnemyName, 2, 90, 110, 110, 90, _NOT_SPECIFIED_, 80, Insect, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 15, 15, 15, 0, 15, 15, 100, 100, 15, _NOT_SPECIFIED_, M, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_E_W02_CRYSTAL_MONSTER, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_W02_WHITE_CALAMITY, M0900, 0, _NOT_SPECIFIED_, 0, 114, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, SOZAI_FE_KIN SOZAI_IRON_ORE, 50 20 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 1, 35, 101, 3, _NOT_SPECIFIED_, Btl_E_W02_WHITE_CALAMITY_EnemyName, 3, 130, 90, 60, 120, 90, 120, Element, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 45, 45, 15, 100, 50, 100, 15, 100, 100, 30, _NOT_SPECIFIED_, S, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, SOUL_E_W02_CALAMITY, 100, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
